nth slice...,-1,-6,-3,-10,-2,3,-5,-4,-7,2,5,4,7,6,9,8,1,-9,-8,10
"(-4, [0, 12, 18, 28])",,,,,,,,,,,,2,,,,,,,,
"(1, [0, 7, 11, 14])",,,,,,1,,,,,,,,,,,,,,
"(-1, [0, 6, 14, 21])",,,1,,,1,,,,,,,,,,1,,,,
"(-7, [0, 13, 20, 29])",,,,,,,,,,,,,,,,,,,,2
"(-4, [0, 6, 14, 21])",,,,,,,2,,,,,1,,,,,,,,
"(-3, [0, 3, 16, 18])",,,,,,,,,,,,,,,,,,1,,
"(1, [0, 5, 8, 15])",,,,,,,,,,,,1,,,,,,,,
"(0, [0, 12, 15, 21])",,,,,,,,,,,,,,,,,,,,1
"(-7, [0, 10, 17, 22])",,,,,,,,,,,,,1,,,,,,,
"(-3, [0, 9, 19, 28])",,,,,1,,,,,,,,,,,,,,,
"(0, [0, 7, 14, 22])",,,,,,,,,,,,2,,,,,,,,
"(-14, [0, 24, 28, 31])",,,,,,,,,,,2,,1,1,,,,,,6
"(-2, [0, 9, 16, 17])",,,,,,,,,,,,,,,,,,,1,
"(-1, [0, 4, 10, 12])",,,,,,,,,,,,,,,,,,1,,
"(-2, [0, 7, 12, 22])",,,,1,,,,,,,,,,2,,,,,,
"(3, [0, 2, 12, 19])",,,,,,,,1,,,,,,,,,,,,
"(1, [0, 3, 14, 19])",,,,,,,,,,,,,,,,,1,,,
"(-7, [0, 10, 16, 17])",,,,1,,,,,,,,,,,,,,,,
"(-11, [0, 19, 24, 31])",,,,,,1,,,,,,,,,,,,,,
"(8, [0, 3, 7])",,,,,,,,,,,,,,,1,,,,,
"(-5, [0, 12, 16, 22])",,2,,,,,,,,,,,,,,,,,,
"(-11, [0, 16, 20, 29])",,,,,,,,1,,,,,,,,,,,,
"(-9, [0, 7, 24, 27])",,,,,,,,,,,,,,,1,,,,,
"(5, [0, 2, 10, 15])",,,,,,,1,,,,,,,,,,,,,
"(-6, [0, 15, 17, 21])",,,,,,,,,,,,,1,,,,,,,
"(4, [0, 9, 12, 16])",,,,,1,,,,,,,,,,,,,,,
"(-1, [0, 4, 16, 19])",,,,,,,,,,,,,,,1,,,,,
"(-6, [0, 14, 23, 28])",,,,1,,,,,,,,,,,,,,,,
"(3, [0, 3, 10, 12])",,,,,,,,,,,,,,,,,,1,,
"(-5, [0, 15, 19, 25])",,,,1,,,,,,,,,,,,,,,,
"(-9, [0, 15, 20, 30])",,,,,,,,,,,,,,1,,,,,,
"(-2, [0, 8, 16, 19])",,,,,,,1,1,,,,,,,,,,,,
"(-5, [0, 8, 12, 27])",,,,,,,,,1,,,,,,,,,,,
"(-7, [0, 16, 22, 31])",,,,2,,,,,,,,,,,,,,,,
"(-5, [0, 8, 20, 27])",,,,,,2,,,,,,,,,,1,3,,,
"(-3, [0, 16, 19, 24])",,,1,,,,,,,,,,,,,,,,,
"(-1, [0, 4, 10, 19])",,1,,,,,,,1,,,,1,,,,,1,,
"(-2, [0, 5, 15, 22])",3,,,,,,,,,,,,,,,,20,,,
"(1, [0, 16, 21, 28])",,,,,,,,,,,,,,,,,,1,,
"(3, [0, 4, 11, 19])",,,,1,,,,,,,,,,,,,,1,,
"(-7, [0, 19, 22, 24])",,1,,,,1,,,,,,,,,,,,,,
"(-14, [0, 16, 21, 31])",,,,,,,,,,,,,,,,,,,,1
"(3, [0, 5, 10, 21])",,,,,,,,,,,,,,,,1,,,,
"(0, [0, 12, 17, 25])",,,,1,,,,,,,,,,,,,,,,
"(5, [0, 5, 12, 20])",,,,,,,,,,,,,,,,,,,1,
"(-2, [0, 10, 13, 20])",,,1,1,,,,,,,,,,,,,,,,
"(1, [0, 4, 9, 21])",1,,,,,,,,,,,,,,,,1,2,,
"(-4, [0, 7, 12, 16])",,,1,2,,,,,1,,,,,2,1,,,2,,2
"(-3, [0, 6, 9, 14])",,,,1,,,,,,,,,,,,,,,,
"(-9, [0, 12, 24, 28])",,,,,,,,,,,,,,,,,,,1,
"(-9, [0, 21, 24, 33])",,,,,,,,,,,,,,,,,,,,1
"(-11, [0, 19, 23, 28])",,,,,,,,1,,,,1,,,,,,,,
"(-1, [0, 14, 19, 23])",,,,,,,,,,,,,,1,,,,,,
"(10, [0, 3, 9])",,,,,,,1,,,,,,,,,,,,,
"(-1, [0, 8, 15, 18])",,,,,,1,,,,,,,,,,,,,,
"(0, [0, 8, 14, 20])",,,,,,,,,,,,,,2,,,,,,
"(-1, [0, 4, 7, 16])",,,,,,,,,2,,,,,,,,,,,
"(-13, [0, 16, 19, 24])",1,,,,,,,,,,,,,,,,,,,
"(-4, [0, 5, 12, 21])",,,,,,,,,,,,,,,,,,,,1
"(3, [0, 12, 16])",,,,,1,,,,,,,,,,,,,,,
"(5, [0, 3, 8, 17])",,,2,,,,1,,,,,,,,,,,,1,
"(7, [0, 5, 8])",,,,,,,,,,,,,,,,,,2,,
"(0, [0, 5, 8, 15])",,,,,,,2,,,,,,,,,,,,,
"(2, [0, 10, 15, 18])",,,,,,1,,,,,,,,,,,1,,,
"(-4, [0, 8, 15, 20])",,1,,,1,,2,,,,,1,4,,,,,2,,1
"(-7, [0, 14, 19, 26])",,,,,,,,,,,,,,,,,,1,,
"(1, [0, 9, 16])",,,,,,,,2,,,,,,,,,,,,2
"(-9, [0, 12, 19, 28])",,,1,,,1,,,,,4,,2,,,1,,,1,
"(-13, [0, 16, 24, 31])",,1,,,,,,,1,,,,,,,,,,,
"(4, [0, 4, 7, 9])",,1,,,,,,,,,,,,,,,,,,
"(-1, [0, 4, 7, 12])",,,,,,,1,1,,,,,,,,,,1,1,1
"(-2, [0, 12, 14, 21])",,,,,,,,,,,,2,,,,,,,,
"(-1, [0, 11, 14, 16])",,,,,,,,,,,,,,,,,,,,1
"(5, [0, 3, 8])",,,,,,,2,1,,,,1,,,,,,,,
"(-2, [0, 12, 15, 21])",9,,2,1,,,,2,,,1,,3,,,,,1,,
"(-7, [0, 15, 20, 32])",,,,,,,,,,,1,,,,,1,,,,
"(-7, [0, 12, 15, 19])",,,,,,,,,,,,,1,,,,,,,
"(-2, [0, 7, 16, 22])",,,,,2,,,,,,,4,,,,,,,,
"(0, [0, 10, 15])",,,,,,,,1,,,,,,,,,,,,
"(-7, [0, 8, 18, 27])",,,,,,,,,1,,2,,,,,2,,1,,
"(-3, [0, 8, 15, 18])",,,,,1,,,,,,,,,,2,2,,,,
"(1, [0, 3, 19, 24])",,,,,,,1,,,,,,,,,,,,,
"(6, [0, 2, 6, 9])",,,,,,,,,,,,,,,,,,,1,
"(-5, [0, 13, 17, 20])",,,,,,,,,,,,,,,1,,,,,
"(1, [0, 2, 6, 14])",,,,,,1,,,,,,,,,,,,,,
"(-4, [0, 5, 17, 22])",,,,,,,,,,,,,,,,,,1,,
"(-4, [0, 6, 9, 14])",,,,,,,,,,,,,,,,,,1,,
"(0, [0, 5, 9, 17])",,,,,,,,,,,,,,1,,,,,,
"(1, [0, 7, 12, 28])",,,,,,,,,,,,,,1,,,,,,
"(-8, [0, 10, 19, 28])",,,,,,,,,,,,,,,1,,,,,
"(3, [0, 10, 14, 17])",,,,,,,,,,,,,,1,,,,,,
"(-6, [0, 14, 16, 28])",,,,,,,,,,,,,,,,,,,,1
"(-4, [0, 12, 17, 26])",,,,,,,,1,,,,,,,2,1,,,,
"(-3, [0, 8, 15, 20])",,,1,1,1,,,,,,,,,1,,,,1,,
"(-5, [0, 9, 15, 24])",,,,,,,,,,,,1,,,,,,,,
"(-4, [0, 8, 15, 18])",,,,,,,,,,,,,1,2,,,,,,
"(1, [0, 8, 14, 17])",,,1,,,,,,,,,,,,,,,,,
"(1, [0, 3, 8, 20])",,,,1,,,,,,,,,,,,,,,,
"(-2, [0, 10, 17, 21])",,,,,,2,,,,,,,,,,,,,,
"(8, [0, 3, 8])",,,,,,,,,,,,,,,,,,,1,
"(-4, [0, 14, 22, 29])",,,,1,,,,,,,,,,,,,,,,
"(-5, [0, 10, 15, 18])",,,,,,,,,,,,,,,1,,,,,
"(-9, [0, 19, 26, 29])",,,,,,,,1,,,,,,,,,,,,
"(-4, [0, 6, 14, 26])",,,,,,,,,,,,1,,,,,,,,
"(1, [0, 7, 9, 14])",,,,,1,,,,,,,,,,,,,,,
"(-9, [0, 15, 21, 29])",,2,,,,,,,,,,,,,,,,,,
"(2, [0, 8, 13, 17])",3,,,,2,,,,,,1,,,,1,,,,,
"(-4, [0, 12, 17, 19])",,,,,,2,,2,1,,1,4,,3,,3,,,1,
"(-2, [0, 10, 17, 25])",,,,1,,,,,,,,,,,,,,,,
"(-6, [0, 19, 23, 28])",,,,,,,1,,,,,,,,,,,,,
"(-2, [0, 8, 12, 20])",,1,,,,,,,,,,,,,1,,,,,
"(-2, [0, 14, 19, 27])",,,,2,,,,,,,,,,,,,,,,
"(3, [0, 3, 15])",,,,,,,,,,,,,,,,,,,1,
"(8, [0, 9, 12, 19])",,,,,,,,,1,,,,,,,,,,,
"(0, [0, 12, 19, 27])",,,,,,,,,,,,,,,,,,,1,
"(-3, [0, 6, 15, 21])",,,,,,,,1,,,,,1,,,,,,,
"(-7, [0, 15, 27, 31])",,,,,,,,,,,,,,1,,,,,,1
"(-1, [0, 5, 9, 16])",,,,,,2,,,,,,,,,,,,,,
"(5, [0, 8, 15])",,1,,,,,,,,,,,,,1,,,,1,1
"(-4, [0, 17, 22, 26])",,,,,,,,,,,,,,,1,,,,,
"(-2, [0, 12, 22, 24])",,,,,,,1,,,,,,,,,,,,,
"(-1, [0, 6, 16, 19])",3,,,,,,,,,,,,,,,1,,,,
"(-4, [0, 9, 12, 16])",,,,,,,,,,,,,,,,,,,1,
"(5, [0, 3, 8, 10])",,,,,,,,,,,1,,,,,,,,,
"(-2, [0, 17, 19, 24])",,1,,,,,,,,,,,,,,,,,,
"(-2, [0, 8, 17, 27])",,,,,,,,1,,,,,,,,,,,,
"(0, [0, 5, 15])",1,,,,,,,,,,,,,,,,,,,
"(5, [0, 5, 12, 17])",,,,,,,,,,,,,,,2,,,,,
"(-4, [0, 12, 19, 22])",,,,,,1,,,,1,1,,,,,,,,,
"(-2, [0, 7, 19, 22])",,,,,,,,,,,,,,,,,,,,1
"(-5, [0, 12, 15, 19])",,,,,,,1,,,,,,,,,,,,,
"(1, [0, 2, 18, 21])",,,,,,,,,2,,,,,,,,,,,
"(-5, [0, 12, 21, 27])",,,,,,1,,,,,,,,,,,,,,
"(7, [0, 3, 8, 10])",,,,,,,,,,,,,,,1,,,,,
"(-4, [0, 8, 15, 17])",,,,,,,,,,,,,,,1,,,,,
"(5, [0, 3, 8, 18])",,,,,1,,,,,,,,1,1,,,,,1,
"(-7, [0, 17, 27])",,,,,,,,,,,,,,,,,,,,2
"(-1, [0, 7, 16])",,,,,,,,1,2,,,,1,,,,,,,
"(-2, [0, 7, 19, 26])",,,,,,,,,2,,,,,,,,,,,
"(-16, [0, 24, 28, 31])",,,,,,,1,,,,,,,,,,,,1,
"(-4, [0, 12, 14, 21])",,,,,,,,,,,,,,,,,,1,,
"(5, [0, 3, 9, 19])",,,,,,,,,,,2,,,,,,,,,
"(-2, [0, 12, 16, 17])",,,,,,,,,,,,,,2,,,,,,
"(-3, [0, 6, 9, 21])",,,,,,,,,,,2,,,,,,,,,
"(1, [0, 7, 16, 19])",1,,,,,,,,1,,1,2,3,,1,,1,,,
"(-9, [0, 14, 24, 28])",2,,,,,,,,,,,,,,,,,,,
"(0, [0, 7, 13, 22])",,,,,,,1,,,,,,,,,,,,,
"(-4, [0, 10, 16, 17])",,1,,,,,,,,,,,,,2,,,,,
"(-4, [0, 9, 17, 27])",,1,,,,,,,,,,,,,,,,,,
"(3, [0, 5, 17])",,,,,,,,,,,,,,,,,,,1,
"(5, [0, 3, 9, 15])",,,2,,,,,1,,,,,,,2,,,,,
"(-4, [0, 14, 16, 19])",,,,,,,,,,,,,,,,,,,2,
"(6, [0, 7, 16])",3,2,,1,8,1,,3,,,,,,,,1,,,1,
"(-1, [0, 7, 16, 21])",,1,,,2,,,,1,,,,,,,,,1,,
"(3, [0, 4, 9, 12])",,,1,,,,,,,1,,,,1,,,,,,
"(5, [0, 7, 10, 16])",,,,,,,,,,,,,,,1,,,,,
"(-6, [0, 7, 17, 26])",,,,,,,,,,,,,,,,,,,1,
"(-5, [0, 8, 15, 18])",,,,,,,,,,,,,1,,,,,,,1
"(-1, [0, 9, 12, 18])",,,,,,,1,,,,,,,,,,,,,
"(1, [0, 7, 15, 19])",,1,,,,,,,1,,,,,,,,,,,
"(-7, [0, 12, 19, 27])",,1,,2,,,,,,1,,,2,1,,,,,1,
"(7, [0, 1, 5, 7])",,,,,,,1,,,,,,,,,,,,,
"(0, [0, 2, 14, 17])",,,,,,,,,,,,,,,,,,,2,
"(-1, [0, 4, 12, 17])",,,,,,,,,,,,,,,,1,,,,
"(1, [0, 10, 16, 19])",,2,,2,,1,,,1,,,,1,,1,1,,,,
"(0, [0, 9, 12])",,,,,,,,,,,,,,1,,,,,,
"(3, [0, 2, 5, 16])",,,,,,,,,,,,,,,1,,,,,
"(-9, [0, 17, 21, 27])",,,,,,,,,,,,,,,,,,,,1
"(2, [0, 3, 13, 18])",,,,,,,,2,,,,,,,,1,7,,1,
"(10, [0, 3, 8])",,,,,,,,,,,,,,,2,,,,,
"(1, [0, 7, 15])",,,,,,,,,,,,,,1,,1,,2,1,
"(6, [0, 4, 16])",1,,,,,,,,,,,,,,,,,,,
"(-14, [0, 16, 24, 31])",,1,,,,,,,,,,,,1,,,,,,
"(-7, [0, 15, 21, 24])",,,2,,,2,3,,,,,,1,1,,,,1,,1
"(1, [0, 11, 16])",,,,,,,,,,,,,,,,,,,,1
"(-4, [0, 15, 20])",,,,,,,,1,,,,,,,,,,,,
"(-6, [0, 16, 19, 28])",,,,,,,,,,,1,,,,,2,,,,
"(-4, [0, 12, 20, 27])",,,,,,,,,,,,,,,,,,1,,
"(0, [0, 7, 16, 24])",,,,,,,,,,,,,,,1,,,,,
"(-2, [0, 3, 8, 18])",,,,,,,,,,,,,,,,,,2,,
"(1, [0, 4, 11, 19])",,,,,,,,,,2,,,,,,,,,,
"(-2, [0, 5, 15, 20])",2,,,,,,,,,,,,,,,,1,2,,
"(-10, [0, 18, 27, 32])",,,,,,,,,,,,,,,,1,,,,
"(-2, [0, 10, 12, 19])",,,,,,,1,,,,,,,,,,,,,
"(-10, [0, 15, 27, 32])",,1,,,,,,,,,,,,,,,,,,
"(-4, [0, 4, 21, 24])",,,,,,,,,,,,1,,,,,,,,
"(1, [0, 6, 14, 21])",,1,1,,,,,,1,,,,,1,,,1,,1,
"(3, [0, 3, 15, 19])",,,,1,,,,2,,,,,,,,,,,,
"(-2, [0, 9, 17, 26])",,,,,,,,1,,,,,,,,,,,,
"(5, [0, 9, 16])",,,,,,,,,,,,,,,,,,,,1
"(-4, [0, 5, 14, 21])",,,,,,,,,,,1,,,,,,,,,
"(3, [0, 5, 12, 17])",,,1,,,,,,,,,,,,,,,,,
"(1, [0, 2, 12, 19])",,,,,,,,,,1,,,,,,,,,,
"(2, [0, 3, 8, 18])",,2,2,2,,,1,,,1,,,,,,,7,,1,1
"(1, [0, 3, 12, 19])",8,,1,,1,2,3,,1,1,,5,,,,,7,,1,1
"(-2, [0, 12, 17, 21])",,,,,,,,,,2,,2,2,,,,3,1,,
"(8, [0, 2, 5, 9])",,,,,,,,,,,,,,,,,,,,2
"(-4, [0, 19, 24])",,,,,,,,,,,,,,,,1,,,,
"(-5, [0, 7, 24, 27])",,,,,2,,,,,,,,,,,,,,,
"(-2, [0, 3, 12, 19])",,2,,,,,,,,,,1,,,,,,,,
"(-4, [0, 15, 19, 24])",,,1,,,,,,,,,,,1,,1,,1,,
"(3, [0, 3, 12, 13])",,,,,,,,,,1,,,,,,,,,,
"(-16, [0, 22, 28, 31])",,,,,,,,,1,,,,,,,,,,,
"(1, [0, 5, 12, 16])",,,,,,1,,,,3,,,,,,,,,,
"(-4, [0, 7, 10, 16])",,,,1,,,,,,,,,,,,,,,,
"(-4, [0, 17, 21, 24])",,,,,,,,,,,,,,,,1,,,,
"(4, [0, 8, 15, 18])",,1,,,,,,,,,,,,,,2,,,1,
"(1, [0, 4, 21, 24])",,,,,,,,1,,,,,,,,,,,,
"(-14, [0, 22, 28, 29])",,,,,,,,,,,,,2,,,,,,,
"(3, [0, 7, 15, 19])",,,,,2,,,,,,,,,1,,,,,,
"(5, [0, 3, 10, 17])",,,1,,,,,,,,,,,,,,,1,,
"(0, [0, 12, 15, 19])",,,,,,,,,,,2,,1,2,,,,1,,
"(-1, [0, 3, 12, 19])",,,,,,,,,,,,2,,,,,,,,
"(0, [0, 10, 15, 22])",,,,,,,1,,,,,,,,,,,,,
"(-6, [0, 19, 24, 27])",,,,,,,,,,,,,,,1,,,,,
"(-2, [0, 10, 17, 26])",,,,1,,1,,,,,,,,1,,1,,,,
"(5, [0, 12, 17, 19])",,,,,,,1,,,,,,,,,,,,,
"(-11, [0, 19, 24])",,,,,,,,,,,,,,,,1,,,,
"(-4, [0, 7, 16, 19])",,,1,1,,1,,,,1,,,1,1,,2,,,,
"(-4, [0, 10, 15, 19])",,,,,,,,,1,,,,,,,,,,,1
"(-2, [0, 3, 12, 15])",,,,,,,,,,,,,,2,,,,,,
"(-4, [0, 2, 19, 23])",,,1,,,,,,,,,,,,,,,,,
"(-7, [0, 15, 26, 31])",,,,,,,,,,,1,,,,,,,,,
"(-5, [0, 15, 24, 32])",,,,,,,,,,,,,,,,,,,,1
"(7, [0, 3, 7, 15])",,,,,1,,,,,,,,,,,,,,,
"(5, [0, 3, 10, 18])",,,,,1,,,,,,,,,,,,,,,
"(-9, [0, 16, 19, 31])",,,,,,,,,,,,1,,,,,,,,
"(2, [0, 3, 8, 13])",,,,,,,,,,,,,,,,,,1,,
"(-5, [0, 13, 18])",,,,,,,,,,,,,1,,,,,,,
"(1, [0, 5, 12, 19])",,,,,,1,,,,1,,,,,,,,,,
"(-2, [0, 8, 15, 20])",2,,,3,5,2,,3,,,1,2,,2,,1,,,,
"(-7, [0, 17, 21, 27])",,,,,,,,,,,,2,,,,,,,,
"(0, [0, 8, 14, 17])",,,,,,,,,,,,,,1,,,,,,
"(1, [0, 2, 19, 23])",,,,,,,,,,,,,,,,,,,2,
"(7, [0, 8, 15, 20])",,,,,,,,,,,,,1,,,,,,,
"(-4, [0, 10, 17, 19])",,,,,,,,,,,1,,,,1,,,,,
"(-6, [0, 16, 19, 23])",,,,,,,,,,,,,,,1,,,,,
"(7, [0, 1, 5, 8])",,,,,,,,2,,,,,,1,,,,,,1
"(-6, [0, 9, 16, 21])",,,,,,1,,,,,,,,,,,,,,
"(3, [0, 3, 5, 12])",,,,,,1,,,,,,,,,,,,,,
"(2, [0, 1, 13, 17])",,,,,2,,,,,,,,,,,,,,,
"(-3, [0, 9, 15, 21])",,,,,,1,1,,,,,,,,,,,,,
"(-2, [0, 14, 17, 21])",,,,,,,,,,1,,,,,,,,,,
"(-1, [0, 4, 8, 16])",,,,,,,,,,,,1,,,,,,,,
"(-10, [0, 16, 21])",,,,1,,,,,,,,,,,,,,,,
"(-2, [0, 2, 17, 21])",,,,,,,,,,,,,,,,,,,,1
"(3, [0, 9, 12, 17])",,,,,,,,1,,,,,,,,,,,,
"(-2, [0, 8, 15, 24])",1,,1,,1,,,,,,2,,,,,,,,,2
"(6, [0, 7, 11, 16])",,,2,,,,,,,,,,,,1,,,,,
"(-2, [0, 6, 15, 21])",,,,,,,,,,,,,,,,,1,,,
"(-11, [0, 19, 28, 33])",,,,,,,,,,,,,,,,1,,,,
"(-3, [0, 4, 9, 16])",,,,,,,,1,,,,,,,,,,,,
"(-4, [0, 9, 18, 26])",,1,,,,,,1,,,,,,,,,2,,,
"(-7, [0, 15, 17, 25])",,1,,,,,,,,,,,,,,,,,,
"(5, [0, 7, 10, 15])",,,,,,1,,,,,,,,1,,,,,,2
"(-8, [0, 12, 19, 24])",,1,,,,,,,,,,,,,,1,,,,
"(1, [0, 4, 7])",,,1,,,,,1,,,,,,,,,,,,
"(8, [0, 4, 10, 12])",,,,,,,,,,,,,,1,1,,,,1,
"(3, [0, 1, 10, 17])",,,,,1,,,,,,,,,,,,,,,
"(3, [0, 5, 9, 14])",,,,,1,3,,4,,,,1,,,,,,,,
"(-4, [0, 13, 17, 22])",,,,,,,,,,,1,,,,,,,,,
"(1, [0, 7, 16, 23])",,,,,,,,,,,,,1,,1,,,,,
"(6, [0, 4, 8, 16])",3,,,,,,,,,,,,,,,,,,,
"(-2, [0, 15, 22, 27])",,,,,,,1,,,,,,,,,,,,,
"(-2, [0, 10, 13, 15])",,,,,,,,,,,,,,,,1,,,,
"(1, [0, 7, 14, 15])",,,,,,,,,,3,,1,,,,,2,,,
"(8, [0, 4, 7, 19])",,,,,,,,,,,,,2,,,,,,,
"(8, [0, 4, 7, 12])",,,,,,,,,,,,,,,,3,,,,
"(-7, [0, 15, 18, 20])",,,,,,,,,,,,,1,,,,,,,
"(1, [0, 4, 11, 16])",,,2,,,,,,1,,,,,,,,,,,
"(0, [0, 5, 15, 22])",1,1,,,,1,,,,,,,,,,,,,,
"(-2, [0, 12, 16, 21])",3,,,,,3,,,,,,,,,,,,,,
"(5, [0, 4, 12, 19])",,1,,,,,,1,4,,,,,,,,,4,,
"(-4, [0, 9, 18, 21])",,,,,,,,,,,,,2,,,,,,,
"(-2, [0, 10, 15, 27])",,,,1,,,,,,,,,,,,,,,1,
"(-4, [0, 12, 17, 22])",,1,,,,,,,,,1,,,,,,1,,1,
"(-7, [0, 12, 21, 27])",,,,,,,1,,1,,1,,,,,,,1,,
"(0, [0, 7, 15])",,,,1,,,,,1,,,,,,,,,,,
"(1, [0, 3, 7, 19])",,,1,,,,,,,,,,,,,,2,,,
"(-6, [0, 15, 19, 24])",,,,,,,1,,,,1,1,,,,,,,1,1
"(8, [0, 7, 15])",,,,1,,,,,,,,,,,,,,,1,
"(-6, [0, 16, 21, 24])",,,,,,1,1,,,,,,,,,,,,,1
"(-2, [0, 10, 13, 19])",,,,,,,,,,,,,,,,,,,1,
"(-2, [0, 7, 15])",2,,,,,,,,,,,2,,,,,,,,
"(5, [0, 5, 8, 12])",,,,,,,,,,,1,,,,,,,,,
"(5, [0, 5, 14])",,,,,,,,,,,,,,,,,,1,,
"(-4, [0, 15, 18])",,,,,,,,,,,2,,,,,,,,,
"(-6, [0, 9, 18, 21])",,,,,,,,,,,,,,,,,,,1,
"(-3, [0, 7, 12, 14])",,,,,,,,,,,,,,,,2,,,,
"(3, [0, 7, 24])",,,,,,,,,,,,,,,,,,,,2
"(1, [0, 16, 19, 21])",,,,1,,,,,,,,,,,,,,,,
"(-4, [0, 7, 12, 28])",,,,,,,,,,,,,,4,,,,,,
"(-9, [0, 7, 19, 28])",,,,,,,,,,,,,,,,,,1,,
"(-4, [0, 9, 16, 28])",,,1,,,,,,,,,,,,,,,,,
"(1, [0, 14, 16, 26])",,,,1,,,,,,,,,,,,,,,,
"(1, [0, 3, 7, 15])",,,,2,,1,3,1,,10,,,,,,,2,,,2
"(-6, [0, 9, 12, 17])",,,,1,,,,,,,,,,,,,,,,
"(-7, [0, 8, 21, 27])",,,,,,,,,,,,,,2,,,,,,
"(-2, [0, 10, 12, 27])",,,,,,,,,,,,,,1,,,,,,
"(0, [0, 12, 15, 20])",2,1,,,1,,,,,1,,2,,,,,1,1,1,
"(4, [0, 7, 12, 17])",,,,,,,,,,,,,,,,,,1,,
"(-2, [0, 2, 16, 19])",,2,,,,,,,,,,,,,,,,,,
"(-2, [0, 15, 19, 24])",,,,,,1,,,4,,,,2,,,,,,,
"(3, [0, 5, 10, 19])",,,,,,3,,,,2,,,,,,,,,,
"(-2, [0, 4, 12, 21])",,,,,,,,,,,,,,,,1,,,,
"(-12, [0, 22, 28, 31])",,,,,,,,2,,,,,,,,,,,,
"(-2, [0, 12, 19])",,,,,,,,,,,1,,,,,,,,,
"(3, [0, 10, 16, 19])",,,,1,,,1,,,,,,,,,,,,1,
"(3, [0, 2, 7, 16])",,,,,,,,1,,,,,2,,,,,,,
"(0, [0, 3, 15, 20])",,,1,,,1,1,1,4,,1,1,4,,2,,,2,,
"(-5, [0, 15, 22, 27])",,,,,,,,,,,,,1,,,,,,,
"(-1, [0, 10, 14, 16])",,,,,,,,2,,,,,,,,,,,,
"(-7, [0, 19, 24])",,,,,,,,,,,1,,,,,,,,,
"(-2, [0, 8, 13, 17])",,,,,,,2,,1,,,,,,1,,,,,
"(5, [0, 7, 12, 17])",,,,,,,,,,,,,,,,2,,,,
"(8, [0, 4, 7, 16])",,,,,,,,,,,,,,,1,,,,,
"(-4, [0, 16, 19, 26])",,,,,,,,1,,,,,,,,,,,,
"(-4, [0, 9, 14, 17])",,,,1,,,,,,,,,,,,,,,,
"(3, [0, 5, 9, 21])",,,,,,,,,,,,,1,,,,,,,
"(8, [0, 5, 9, 16])",,,,,,,,,,,,,,,,,,,,1
"(-2, [0, 7, 17, 24])",,,,,1,,,,,,,,,,,,4,,,
"(-6, [0, 7, 16, 21])",,,,,,,,,,,,,,,,1,,1,,
"(-4, [0, 7, 16, 23])",,2,,,1,,,1,,,2,,1,,1,,3,,,
"(2, [0, 8, 17])",,,,,,,,,,,,,,,,,2,,,
"(2, [0, 3, 12, 20])",1,,,1,,,,,,,,,,,,,2,,,
"(1, [0, 2, 7, 14])",,,,,,,,,1,,,,,,,,,,,
"(1, [0, 3, 8, 12])",,1,,,,,,,,,,,,,,,,,,
"(-7, [0, 12, 15, 24])",,,,,,,,,,,,,,,,,,1,,
"(-1, [0, 7, 16, 22])",,,,1,,,,,,,,,,,,,,,,
"(-1, [0, 9, 16, 21])",,,1,,,,1,,,,,,2,,,,,,1,
"(1, [0, 3, 15, 19])",,,,,,,,,,,,,,1,,,,,,
"(7, [0, 3, 12, 15])",,,,1,,,,,,,,,,,,,,,,
"(3, [0, 3, 8, 17])",,,,,1,,,,,,,,,,,,,,,2
"(-4, [0, 4, 16, 21])",,,2,,,,2,,,,1,2,,,,,,,,1
"(-2, [0, 5, 17, 22])",,,,,,,,,,,,,,,,,6,,,1
"(4, [0, 7, 16])",2,1,4,,7,,3,1,,,1,1,,,2,,,,,
"(1, [0, 12, 17, 21])",,,,,,,,,,,,,,,,,,,,1
